No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
4	in	O	O	-	0	1356	1376	3024	3043
5	Brüſſel	B-LOC	O	Q9005	0	1390	1465	3022	3047
6	werden	O	O	-	0	1479	1551	3023	3043
7	ſich	O	O	-	0	1568	1603	3022	3047
8	,	O	O	-	0	1568	1603	3022	3047
9	wie	O	O	-	0	1626	1661	3024	3044
10	der	O	O	-	0	1682	1712	3024	3044
11	Reichskommiſſar	O	O	-	0	1726	1800	3024	3046
12	ausführt	O	O	-	0	1350	1451	3048	3071
13	,	O	O	-	0	1350	1451	3048	3071
14	nicht	O	O	-	0	1484	1530	3048	3068
15	nur	O	O	-	0	1560	1596	3053	3068
16	die	O	O	-	0	1621	1649	3049	3068
17	europäiſchen	O	O	-	0	1675	1799	3049	3071
18	Staaten	O	O	-	0	1223	1312	3073	3096
19	,	O	O	-	0	1223	1312	3073	3096
20	ſondern	O	O	-	0	1332	1410	3072	3097
21	die	O	O	-	0	1430	1458	3073	3093
22	größeren	O	O	-	0	1479	1568	3073	3097
23	Juduſtrieſtaaten	O	O	-	0	1581	1748	3073	3096
24	der	O	O	-	0	1769	1799	3075	3094
25	ganzen	O	O	-	0	1222	1292	3103	3122
26	Welt	O	O	-	0	1306	1356	3097	3118
27	beteiligen	O	O	-	0	1373	1475	3098	3122
28	.	O	O	-	0	1373	1475	3098	3122
0		O	O	-	0	1509	1545	3098	3118
1	Die	O	O	-	0	1509	1545	3098	3118
2	Brüſſeler	O	O	-	0	1566	1659	3097	3122
3	Ausſtellung	O	O	-	0	1679	1798	3099	3122
4	wird	O	O	-	0	1222	1269	3123	3142
5	daher	O	O	-	0	1291	1346	3124	3146
6	im	O	O	-	0	1367	1393	3122	3143
7	ſtärkeren	O	O	-	0	1415	1503	3122	3145
8	Maße	O	O	-	0	1526	1584	3122	3146
9	als	O	O	-	0	1611	1642	3124	3143
10	die	O	O	-	0	1664	1692	3124	3143
11	früheren	O	O	-	0	1714	1798	3124	3146
12	belgiſchen	O	O	-	0	1222	1318	3147	3171
13	Ausſtellungen	O	O	-	0	1337	1482	3147	3171
14	einen	O	O	-	0	1502	1554	3148	3168
15	internationalen	O	O	-	0	1575	1731	3148	3169
16	Charakter	O	O	-	0	1750	1798	3149	3171
17	tragen	O	O	-	0	1302	1367	3175	3198
18	und	O	O	-	0	1388	1426	3173	3198
19	ſich	O	O	-	0	1449	1479	3173	3198
20	den	O	O	-	0	1502	1537	3173	3194
21	letzten	O	O	-	0	1563	1624	3173	3198
22	großen	O	O	-	0	1649	1718	3174	3199
23	Weltausſtellungen	O	O	-	0	1739	1799	3173	3194
24	,	O	O	-	0	1831	1976	415	436
25	wenn	O	O	-	0	1997	2051	417	434
26	auch	O	O	-	0	2076	2118	413	436
27	im	O	O	-	0	2138	2164	413	434
28	beſchränkteren	O	O	-	0	2183	2324	412	436
29	räumlichen	O	O	-	0	2342	2400	415	436
30	Umfange	O	O	-	0	1913	2015	440	462
31	,	O	O	-	0	1913	2015	440	462
32	würdig	O	O	-	0	2047	2118	438	461
33	an	O	O	-	0	2151	2177	442	458
34	die	O	O	-	0	2205	2233	438	458
35	Seite	O	O	-	0	2259	2313	438	457
36	ſtellen	O	O	-	0	2339	2399	438	462
37	.	O	O	-	0	2339	2399	438	462
0		O	O	-	0	1831	1861	465	485
1	Es	O	O	-	0	1831	1861	465	485
2	ſind	O	O	-	0	1894	1933	464	488
3	hiernach	O	O	-	0	1967	2048	464	488
4	nicht	O	O	-	0	2082	2128	464	486
5	nur	O	O	-	0	2163	2198	468	482
6	Rückſichten	O	O	-	0	2230	2338	462	486
7	auf	O	O	-	0	2371	2400	468	488
8	die	O	O	-	0	1833	1861	490	510
9	freundnachbarlichen	O	O	-	0	1888	2086	489	513
10	Beziehungen	O	O	-	0	2115	2244	488	512
11	zu	O	O	-	0	2273	2296	493	511
12	Belgien	B-LOC	O	Q3561	0	2320	2399	488	515
13	,	O	O	-	0	2320	2399	488	515
14	ſondern	O	O	-	0	1831	1909	515	538
15	auch	O	O	-	0	1927	1968	515	538
16	Gründe	O	O	-	0	1990	2067	514	535
17	internationalen	O	O	-	0	2086	2244	513	534
18	Wettbewerbs	O	O	-	0	2265	2399	512	538
19	,	O	O	-	0	2265	2399	512	538
20	die	O	O	-	0	1832	1860	540	559
21	es	O	O	-	0	1887	1908	542	560
22	angezeigt	O	O	-	0	1928	2021	541	563
23	erſcheinen	O	O	-	0	2042	2139	539	562
24	laſſen	O	O	-	0	2162	2223	538	562
25	,	O	O	-	0	2162	2223	538	562
26	die	O	O	-	0	2246	2274	537	557
27	Erzeugniſſe	O	O	-	0	2291	2400	537	562
28	deutſchen	O	O	-	0	1832	1923	564	593
29	Gewerbefleißes	O	O	-	0	1930	2083	564	588
30	auf	O	O	-	0	2097	2129	563	585
31	der	O	O	-	0	2144	2175	563	583
32	Brüſſeler	O	O	-	0	2184	2278	562	586
33	Ausſtellung	O	O	-	0	2287	2401	562	590
34	zu	O	O	-	0	1833	1854	595	614
35	zeigen	O	O	-	0	1859	1924	595	614
36	.	O	O	-	0	1859	1924	595	614
0		O	O	-	0	1935	2040	590	612
1	Beſonders	O	O	-	0	1935	2040	590	612
2	kommt	O	O	-	0	2046	2109	591	609
3	dabei	O	O	-	0	2114	2166	589	608
4	die	O	O	-	0	2171	2199	588	608
5	Bedeutung	O	O	-	0	2202	2312	588	611
6	des	O	O	-	0	2318	2349	588	609
7	Ausſtellungslandes	O	O	-	0	2354	2401	588	609
8	ſelbſt	O	O	-	0	2002	2053	614	638
9	als	O	O	-	0	2066	2097	615	634
10	Abſatzgebiet	O	O	-	0	2111	2231	613	637
11	für	O	O	-	0	2244	2275	613	636
12	die	O	O	-	0	2288	2316	613	633
13	deutſche	O	O	-	0	2329	2401	613	636
14	Jnduſtrie	O	O	-	0	1833	1929	640	662
15	in	O	O	-	0	1943	1964	640	660
16	Betracht	O	O	-	0	1976	2067	639	662
17	.	O	O	-	0	1976	2067	639	662
0		O	O	-	0	2094	2172	638	662
1	Belgien	B-LOC	O	Q31	0	2094	2172	638	662
2	hat	O	O	-	0	2186	2219	638	661
3	durch	O	O	-	0	2231	2283	638	658
4	die	O	O	-	0	2304	2332	637	658
5	dichte	O	O	-	0	2351	2401	639	662
6	Bevölkerung	O	O	-	0	1833	1962	665	688
7	des	O	O	-	0	1976	2009	665	685
8	Landes	O	O	-	0	2022	2103	665	688
9	,	O	O	-	0	2022	2103	665	688
10	die	O	O	-	0	2118	2145	663	683
11	glänzende	O	O	-	0	2159	2258	663	687
12	Entwickelung	O	O	-	0	2272	2401	662	688
13	ſeiner	O	O	-	0	1833	1889	690	713
14	Jnduſtrie	O	O	-	0	1902	1998	690	713
15	ſowie	O	O	-	0	2008	2062	690	713
16	durch	O	O	-	0	2073	2123	689	712
17	einen	O	O	-	0	2138	2191	689	709
18	beſonders	O	O	-	0	2204	2301	688	711
19	lebhaften	O	O	-	0	2316	2401	688	712
20	Zwiſchenhandel	O	O	-	0	1833	1998	715	739
21	,	O	O	-	0	1833	1998	715	739
22	der	O	O	-	0	2015	2046	715	735
23	in	O	O	-	0	2065	2085	715	735
24	beachtenswertem	O	O	-	0	2104	2272	714	737
25	Maße	O	O	-	0	2286	2345	712	735
26	auch	O	O	-	0	2363	2401	716	737
27	den	O	O	-	0	1836	1871	740	760
28	Abſatz	O	O	-	0	1885	1945	739	763
29	deutſcher	O	O	-	0	1968	2055	739	763
30	Waren	O	O	-	0	2076	2146	739	760
31	nach	O	O	-	0	2167	2210	739	763
32	dritten	O	O	-	0	2233	2300	738	758
33	Ländern	O	O	-	0	2321	2401	738	760
34	vermittelt	O	O	-	0	1833	1938	765	785
35	.	O	O	-	0	1833	1938	765	785
36	eine	O	O	-	0	1952	1990	765	784
37	Aufnahmefähigkeit	O	O	-	0	2004	2193	763	788
38	gewonnen	O	O	-	0	2207	2312	767	788
39	,	O	O	-	0	2207	2312	767	788
40	die	O	O	-	0	2333	2361	763	783
41	im	O	O	-	0	2380	2401	765	784
42	Verhältniſſe	O	O	-	0	1833	1955	789	812
43	zu	O	O	-	0	1970	1992	795	812
44	dem	O	O	-	0	2004	2037	789	810
45	territorialen	O	O	-	0	2038	2175	790	810
46	Umfange	O	O	-	0	2188	2277	788	812
47	des	O	O	-	0	2291	2324	788	809
48	Landes	O	O	-	0	2331	2401	788	810
49	außergewöhnlich	O	O	-	0	1833	2000	815	838
50	iſt	O	O	-	0	2022	2049	815	838
51	.	O	O	-	0	2022	2049	815	838
0		O	O	-	0	2079	2125	815	837
1	Nach	O	O	-	0	2079	2125	815	837
2	der	O	O	-	0	2148	2179	814	835
3	belgiſchen	O	O	-	0	2198	2295	814	837
4	Handelsſtatiſtik	O	O	-	0	2313	2401	813	836
5	betrug	O	O	-	0	1918	1982	840	865
6	die	O	O	-	0	1998	2027	840	859
7	Einfuhr	O	O	-	0	2040	2120	840	862
8	fremder	O	O	-	0	2139	2216	839	863
9	Erzeugniſſe	O	O	-	0	2230	2345	838	863
10	nach	O	O	-	0	2365	2401	841	860
11	Belgien	B-LOC	O	Q31	0	1833	1913	866	889
12	im	O	O	-	0	1936	1961	865	885
13	Jahre	O	O	-	0	1981	2042	865	889
14	1897	O	O	-	0	2065	2112	865	886
15	1498,4	O	O	-	0	2137	2207	865	889
16	,	O	O	-	0	2137	2207	865	889
17	im	O	O	-	0	2230	2255	864	884
18	Jahre	O	O	-	0	2276	2337	863	886
19	1906	O	O	-	0	2359	2401	865	885
20	2763,2	O	O	-	0	1834	1900	891	912
21	Millionen	O	O	-	0	1913	2013	890	910
22	Mark	O	O	-	0	2026	2086	890	912
23	,	O	O	-	0	2026	2086	890	912
24	iſt	O	O	-	0	2105	2128	889	912
25	alſo	O	O	-	0	2140	2179	889	912
26	in	O	O	-	0	2193	2213	890	909
27	zehn	O	O	-	0	2226	2270	889	912
28	Jahren	O	O	-	0	2282	2357	889	912
29	um	O	O	-	0	2376	2401	895	910
30	84	O	O	-	0	1834	1859	916	936
31	pCt.	O	O	-	0	1866	1908	916	937
32	geſtiegen	O	O	-	0	1916	2008	916	940
33	.	O	O	-	0	1916	2008	916	940
0		O	O	-	0	2021	2078	914	935
1	Unter	O	O	-	0	2021	2078	914	935
2	den	O	O	-	0	2087	2121	915	935
3	nach	O	O	-	0	2130	2172	915	937
4	Belgien	B-LOC	O	Q31	0	2181	2261	914	937
5	ausführenden	O	O	-	0	2270	2398	914	937
6	Ländern	O	O	-	0	1834	1920	940	960
7	nimmt	O	O	-	0	1934	1999	942	960
8	Deutſchland	B-LOC	O	Q183	0	2008	2130	940	962
9	die	O	O	-	0	2144	2172	940	960
10	zweite	O	O	-	0	2182	2242	940	962
11	Stelle	O	O	-	0	2253	2313	939	958
12	ein	O	O	-	0	2324	2357	940	959
13	.	O	O	-	0	2324	2357	940	959
0		O	O	-	0	2371	2401	940	960
1	Die	O	O	-	0	2371	2401	940	960
2	Ausfuhr	O	O	-	0	1835	1921	965	988
3	Deutſchlands	B-LOC	O	Q254868	0	1934	2069	965	988
4	iſt	O	O	-	0	2082	2103	965	986
5	von	O	O	-	0	2116	2153	968	985
6	189,2	O	O	-	0	2167	2219	965	988
7	Millionen	O	O	-	0	2232	2333	964	985
8	Mark	O	O	-	0	2353	2401	964	985
9	im	O	O	-	0	1834	1860	991	1010
10	Jahre	O	O	-	0	1873	1934	991	1013
11	1897	O	O	-	0	1948	1996	991	1010
12	auf	O	O	-	0	2013	2045	990	1010
13	355,8	O	O	-	0	2058	2111	991	1013
14	im	O	O	-	0	2130	2156	990	1010
15	Jahre	O	O	-	0	2168	2229	990	1013
16	1906	O	O	-	0	2244	2298	990	1013
17	,	O	O	-	0	2244	2298	990	1013
18	alſo	O	O	-	0	2319	2356	989	1012
19	um	O	O	-	0	2377	2401	996	1010
20	nahezu	O	O	-	0	1835	1906	1016	1039
21	100	O	O	-	0	1920	1956	1017	1036
22	pCt.	O	O	-	0	1969	2011	1015	1038
23	angewachſen	O	O	-	0	2026	2152	1014	1038
24	und	O	O	-	0	2165	2203	1015	1035
25	machte	O	O	-	0	2213	2279	1015	1037
26	in	O	O	-	0	2293	2306	1014	1034
27	letzterem	O	O	-	0	2306	2401	1014	1038
28	Jahre	O	O	-	0	1834	1896	1041	1065
29	13,5	O	O	-	0	1917	1956	1042	1065
30	pCt.	O	O	-	0	1969	2011	1040	1064
31	des	O	O	-	0	2034	2067	1040	1061
32	geſamten	O	O	-	0	2088	2179	1040	1064
33	belgiſchen	O	O	-	0	2202	2298	1040	1068
34	Einfuhrhandels	O	O	-	0	2320	2401	1039	1063
35	aus	O	O	-	0	1934	1976	1068	1087
36	.	O	O	-	0	1934	1976	1068	1087
0		O	O	-	0	2002	2089	1065	1089
1	Hiernach	O	O	-	0	2002	2089	1065	1089
2	dürfte	O	O	-	0	2111	2170	1065	1088
3	es	O	O	-	0	2193	2214	1068	1085
4	im	O	O	-	0	2234	2258	1071	1085
5	gemeinſamer	O	O	-	0	2279	2401	1064	1089
6	Jntereſſe	O	O	-	0	1836	1927	1091	1113
7	unſerer	O	O	-	0	1948	2020	1091	1113
8	Jnduſtrie	O	O	-	0	2041	2137	1090	1113
9	und	O	O	-	0	2163	2201	1090	1110
10	unſeres	O	O	-	0	2227	2302	1089	1113
11	Handels	O	O	-	0	2324	2401	1089	1113
12	liegen	O	O	-	0	1836	1901	1117	1139
13	,	O	O	-	0	1836	1901	1117	1139
14	daß	O	O	-	0	1915	1951	1115	1138
15	in	O	O	-	0	1965	1985	1116	1136
16	der	O	O	-	0	1999	2029	1116	1135
17	deutſchen	O	O	-	0	2043	2133	1115	1138
18	Abteilung	O	O	-	0	2149	2249	1115	1138
19	der	O	O	-	0	2264	2296	1116	1135
20	Brüſſeler	O	O	-	0	2314	2401	1115	1138
21	Weltausſtellung	O	O	-	0	1836	2001	1141	1164
22	ein	O	O	-	0	2015	2044	1141	1160
23	würdiges	O	O	-	0	2058	2151	1141	1164
24	und	O	O	-	0	2165	2202	1141	1159
25	anſchauliches	O	O	-	0	2217	2348	1140	1163
26	Bild	O	O	-	0	2362	2401	1140	1159
27	der	O	O	-	0	1836	1867	1166	1186
28	Leiſtungsfähigkeit	O	O	-	0	1880	2063	1166	1190
29	Deutſchlands	B-LOC	O	Q254868	0	2076	2212	1165	1188
30	auf	O	O	-	0	2226	2258	1164	1187
31	ideellem	O	O	-	0	2271	2351	1165	1185
32	und	O	O	-	0	2370	2401	1166	1185
33	materiellem	O	O	-	0	1836	1954	1192	1212
34	Gebiete	O	O	-	0	1974	2049	1191	1212
35	gegeben	O	O	-	0	2071	2147	1190	1214
36	wird	O	O	-	0	2170	2222	1190	1211
37	.	O	O	-	0	2170	2222	1190	1211
0		O	O	-	0	2249	2296	1190	1213
1	Nach	O	O	-	0	2249	2296	1190	1213
2	dem	O	O	-	0	2319	2358	1190	1210
3	bewährten	O	O	-	0	2380	2401	1190	1211
4	Vorbilde	O	O	-	0	1942	2030	1216	1236
5	bei	O	O	-	0	2055	2083	1215	1236
6	früheren	O	O	-	0	2109	2193	1215	1239
7	Weltausſtellungen	O	O	-	0	2220	2400	1215	1239
8	wird	O	O	-	0	1836	1882	1243	1262
9	auch	O	O	-	0	1909	1950	1241	1264
10	diesmal	O	O	-	0	1977	2057	1241	1261
11	auf	O	O	-	0	2083	2115	1241	1262
12	die	O	O	-	0	2141	2170	1241	1260
13	Vereinigung	O	O	-	0	2194	2320	1240	1264
14	gleichartiger	O	O	-	0	2347	2401	1241	1264
15	Jnduſtrieerzeugniſſe	O	O	-	0	1926	2129	1265	1290
16	zu	O	O	-	0	2151	2174	1271	1290
17	ſachlich	O	O	-	0	2193	2262	1265	1289
18	und	O	O	-	0	2284	2322	1266	1285
19	räumlich	O	O	-	0	2343	2401	1267	1285
20	geſchloſſenen	O	O	-	0	1895	2021	1291	1315
21	Gruppen	O	O	-	0	2047	2136	1291	1313
22	Bedacht	O	O	-	0	2167	2247	1290	1314
23	zu	O	O	-	0	2279	2301	1296	1315
24	nehmen	O	O	-	0	2333	2401	1291	1314
25	und	O	O	-	0	1836	1875	1317	1337
26	andererſeits	O	O	-	0	1889	2009	1317	1339
27	Vorſorge	O	O	-	0	2022	2114	1316	1340
28	zu	O	O	-	0	2128	2149	1321	1339
29	treffen	O	O	-	0	2163	2226	1316	1339
30	ſein	O	O	-	0	2240	2282	1316	1339
31	,	O	O	-	0	2240	2282	1316	1339
32	daß	O	O	-	0	2296	2331	1316	1339
33	in	O	O	-	0	2345	2364	1316	1335
34	der	O	O	-	0	2377	2401	1316	1335
35	deutſchen	O	O	-	0	1837	1927	1342	1365
36	Abteilung	O	O	-	0	1941	2039	1341	1365
37	nur	O	O	-	0	2053	2089	1347	1361
38	wirklich	O	O	-	0	2109	2184	1341	1365
39	ausſtellungswürdige	O	O	-	0	2200	2401	1341	1365
40	Gegenſtände	O	O	-	0	1838	1964	1367	1390
41	vorgeführt	O	O	-	0	1978	2083	1367	1390
42	werden	O	O	-	0	2105	2182	1367	1386
43	.	O	O	-	0	2105	2182	1367	1386
0		O	O	-	0	2209	2245	1366	1386
1	Die	O	O	-	0	2209	2245	1366	1386
2	Durchführung	O	O	-	0	2265	2401	1366	1390
3	dieſer	O	O	-	0	1837	1892	1393	1415
4	Aufgabe	O	O	-	0	1906	1989	1392	1415
5	iſt	O	O	-	0	2001	2022	1392	1415
6	ohne	O	O	-	0	2036	2081	1393	1414
7	Opferwilligkeit	O	O	-	0	2090	2242	1391	1414
8	und	O	O	-	0	2254	2292	1392	1411
9	werktätiger	O	O	-	0	2306	2401	1391	1415
10	Unterſtützung	O	O	-	0	1836	1971	1417	1440
11	der	O	O	-	0	1992	2022	1417	1437
12	maßgebenden	O	O	-	0	2042	2177	1416	1440
13	Kreiſe	O	O	-	0	2195	2254	1416	1438
14	nicht	O	O	-	0	2274	2320	1416	1437
15	zu	O	O	-	0	2340	2362	1421	1439
16	erreichen	O	O	-	0	2382	2399	1422	1436
17	.	O	O	-	0	1836	1909	1443	1465
0		O	O	-	0	1939	1976	1442	1463
1	Die	O	O	-	0	1939	1976	1442	1463
2	Ständige	O	O	-	0	1998	2093	1442	1465
3	Ausſtellungskommiſſion	O	O	-	0	2114	2357	1441	1465
4	für	O	O	-	0	2378	2401	1441	1464
5	die	O	O	-	0	1838	1866	1468	1488
6	Deutſche	B-ORG	O	-	0	1880	1965	1467	1490
7	Jnduſtrie	I-ORG	O	-	0	1978	2074	1467	1490
8	hat	O	O	-	0	2087	2120	1467	1490
9	auf	O	O	-	0	2139	2172	1466	1490
10	Erſuchen	O	O	-	0	2185	2272	1466	1489
11	der	O	O	-	0	2292	2322	1467	1486
12	Reichsverwaltung	B-ORG	O	Q31728	0	2335	2398	1467	1488
13	bereits	O	O	-	0	1967	2034	1493	1512
14	beſchloſſen	O	O	-	0	2047	2154	1491	1516
15	,	O	O	-	0	2047	2154	1491	1516
16	ein	O	O	-	0	2175	2203	1493	1511
17	Deutſches	O	O	-	0	2217	2314	1491	1514
18	Komitee	O	O	-	0	2328	2401	1491	1512
19	für	O	O	-	0	1837	1868	1518	1540
20	die	O	O	-	0	1887	1915	1519	1537
21	Weltausſtellung	O	O	-	0	1935	2099	1518	1540
22	in	O	O	-	0	2118	2137	1517	1537
23	Brüſſel	B-LOC	O	Q9005	0	2151	2224	1516	1540
24	zu	O	O	-	0	2244	2266	1522	1540
25	bilden	O	O	-	0	2285	2352	1516	1540
26	,	O	O	-	0	2285	2352	1516	1540
27	das	O	O	-	0	2373	2401	1517	1537
28	demnächſt	O	O	-	0	1838	1936	1542	1565
29	konſtituiert	O	O	-	0	1950	2060	1543	1564
30	werden	O	O	-	0	2074	2144	1542	1562
31	und	O	O	-	0	2157	2195	1542	1561
32	Hand	O	O	-	0	2209	2264	1542	1565
33	in	O	O	-	0	2277	2298	1542	1561
34	Hand	O	O	-	0	2307	2362	1542	1565
35	mit	O	O	-	0	2377	2399	1542	1562
36	dem	O	O	-	0	1839	1879	1568	1588
37	Reichskommiſſar	O	O	-	0	1892	2058	1568	1591
38	die	O	O	-	0	2067	2095	1568	1587
39	Vorarbeiten	O	O	-	0	2104	2225	1568	1587
40	für	O	O	-	0	2236	2265	1567	1589
41	die	O	O	-	0	2275	2303	1567	1586
42	Weltausſtellung	O	O	-	0	2312	2399	1567	1587
43	durchführen	O	O	-	0	1926	2043	1593	1615
44	wird	O	O	-	0	2051	2102	1593	1613
45	.	O	O	-	0	2051	2102	1593	1613
0		O	O	-	0	2123	2161	1592	1612
1	Der	O	O	-	0	2123	2161	1592	1612
2	Reichskommiſſar	O	O	-	0	2169	2335	1592	1615
3	glaubt	O	O	-	0	2345	2399	1592	1616
4	ſich	O	O	-	0	1837	1868	1619	1641
5	daher	O	O	-	0	1882	1938	1619	1641
6	der	O	O	-	0	1951	1982	1618	1638
7	Hoffnung	O	O	-	0	1994	2089	1618	1641
8	hingeben	O	O	-	0	2103	2192	1617	1641
9	zu	O	O	-	0	2212	2233	1623	1641
10	dürfen	O	O	-	0	2247	2317	1617	1641
11	,	O	O	-	0	2247	2317	1617	1641
12	daß	O	O	-	0	2331	2368	1617	1640
13	bei	O	O	-	0	2381	2400	1617	1637
14	der	O	O	-	0	1838	1868	1644	1663
15	Bedeutung	O	O	-	0	1882	1993	1643	1667
16	und	O	O	-	0	2019	2056	1643	1663
17	Vielſeitigkeit	O	O	-	0	2078	2205	1642	1667
18	der	O	O	-	0	2230	2261	1642	1662
19	in	O	O	-	0	2283	2303	1642	1662
20	Betracht	O	O	-	0	2324	2398	1642	1664
21	kommenden	O	O	-	0	1838	1952	1668	1689
22	deutſchen	O	O	-	0	1966	2055	1668	1691
23	Jntereſſen	O	O	-	0	2068	2172	1667	1691
24	ihm	O	O	-	0	2191	2228	1668	1691
25	und	O	O	-	0	2244	2282	1668	1687
26	dem	O	O	-	0	2297	2336	1668	1687
27	Deutſchen	O	O	-	0	2349	2398	1668	1688
28	Komitee	O	O	-	0	1897	1978	1694	1714
29	die	O	O	-	0	1998	2026	1694	1713
30	wünſchenswerte	O	O	-	0	2046	2205	1693	1717
31	Unterſtützung	O	O	-	0	2223	2359	1693	1717
32	für	O	O	-	0	2378	2398	1692	1715
33	die	O	O	-	0	1838	1866	1719	1739
34	vorliegende	O	O	-	0	1880	1994	1719	1743
35	Aufgabe	O	O	-	0	2008	2091	1718	1743
36	um	O	O	-	0	2107	2137	1724	1738
37	ſo	O	O	-	0	2153	2172	1718	1740
38	weniger	O	O	-	0	2186	2265	1718	1742
39	fehlen	O	O	-	0	2284	2343	1717	1741
40	wird	O	O	-	0	2356	2401	1718	1738
41	als	O	O	-	0	1838	1870	1745	1764
42	durch	O	O	-	0	1884	1935	1745	1766
43	die	O	O	-	0	1955	1984	1745	1764
44	inzwiſchen	O	O	-	0	2003	2104	1744	1766
45	bekanntgewordene	O	O	-	0	2126	2309	1743	1766
46	Verſchiebung	O	O	-	0	2322	2399	1743	1766
47	der	O	O	-	0	1910	1941	1769	1789
48	für	O	O	-	0	1962	1992	1769	1792
49	1912	O	O	-	0	2015	2064	1769	1789
50	geplanten	O	O	-	0	2085	2182	1768	1792
51	Weltausſtellung	O	O	-	0	2205	2368	1768	1792
52	in	O	O	-	0	2390	2401	1768	1788
53	Tokio	B-LOC	O	Q1207735	0	1840	1898	1795	1815
54	auf	O	O	-	0	1920	1953	1794	1815
55	einen	O	O	-	0	1973	2025	1794	1814
56	weſentlich	O	O	-	0	2041	2137	1794	1816
57	ſpäteren	O	O	-	0	2160	2242	1794	1815
58	Zeitpunkt	O	O	-	0	2254	2352	1793	1816
59	eine	O	O	-	0	2370	2398	1793	1813
60	Zuſammenfaſſung	O	O	-	0	1838	2020	1819	1842
61	der	O	O	-	0	2037	2067	1819	1838
62	Kräfte	O	O	-	0	2080	2143	1819	1841
63	für	O	O	-	0	2156	2187	1818	1840
64	den	O	O	-	0	2206	2240	1819	1838
65	internationalen	O	O	-	0	2253	2401	1818	1839
66	Wettbewerb	O	O	-	0	1838	1959	1844	1866
67	in	O	O	-	0	1973	1993	1845	1865
68	Brüſſel	B-LOC	O	Q9005	0	2006	2071	1844	1868
69	erleichtert	O	O	-	0	2072	2188	1843	1866
70	wird	O	O	-	0	2202	2254	1843	1864
71	.	O	O	-	0	2202	2254	1843	1864
0		O	O	-	0	1864	1887	1905	1909
1	—	O	O	-	0	1864	1887	1905	1909
0		O	O		0	1901	1962	1894	1918
1	Durch	O	O	-	0	1901	1962	1894	1918
2	die	O	O	-	0	1982	2010	1894	1915
3	Beſtimmung	O	O	-	0	2030	2155	1894	1918
4	der	O	O	-	0	2172	2204	1893	1914
5	vierten	O	O	-	0	2217	2286	1894	1915
6	Anweiſung	O	O	-	0	2299	2401	1894	1918
7	zur	O	O	-	0	1838	1871	1925	1943
8	Ausführung	O	O	-	0	1883	2007	1920	1943
9	des	O	O	-	0	2027	2060	1920	1940
10	Volksſchulunterhaltungsgeſetzes	O	O	-	0	2079	2401	1920	1943
11	daß	O	O	-	0	1838	1875	1945	1967
12	in	O	O	-	0	1901	1920	1946	1966
13	den	O	O	-	0	1946	1980	1945	1965
14	von	O	O	-	0	2007	2044	1948	1965
15	der	O	O	-	0	2069	2100	1945	1965
16	Schulaufſichtsbebörde	O	O	-	0	2122	2342	1945	1967
17	aus	O	O	-	0	2365	2400	1948	1965
18	zufertigenden	O	O	-	0	1838	1973	1971	1994
19	Ernennungsurkunden	O	O	-	0	1986	2260	1970	1994
20	für	O	O	-	0	2280	2303	1971	1993
21	Lehrer	O	O	-	0	2307	2397	1971	1994
22	und	O	O	-	0	1837	1882	1997	2015
23	Lehrerinnen	O	O	-	0	1908	2062	1996	2018
24	die	O	O	-	0	2087	2115	1995	2015
25	Anſtellung	O	O	-	0	2141	2247	1995	2020
26	lediglich	O	O	-	0	2274	2354	1996	2020
27	für	O	O	-	0	2380	2400	1995	2018
28	den	O	O	-	0	1838	1872	2021	2041
29	Schulverband	O	O	-	0	1905	2043	2020	2043
30	auszuſprechen	O	O	-	0	2065	2204	2020	2043
31	iſt	O	O	-	0	2230	2256	2020	2043
32	,	O	O	-	0	2230	2256	2020	2043
33	ſoll	O	O	-	0	2279	2313	2020	2043
34	an	O	O	-	0	2332	2356	2026	2041
35	den	O	O	-	0	2376	2401	2020	2040
36	Rechtsverhältniſſen	O	O	-	0	1838	2035	2046	2069
37	der	O	O	-	0	2060	2091	2045	2066
38	Lehrer	O	O	-	0	2122	2189	2046	2069
39	und	O	O	-	0	2214	2252	2046	2065
40	ihren	O	O	-	0	2276	2327	2046	2069
41	dienſtlichen	O	O	-	0	2347	2401	2046	2069
42	Verpflichtungen	O	O	-	0	1912	2071	2072	2094
43	nichts	O	O	-	0	2090	2147	2070	2094
44	geändert	O	O	-	0	2162	2248	2071	2094
45	werden	O	O	-	0	2261	2339	2071	2091
46	.	O	O	-	0	2261	2339	2071	2091
0		O	O	-	0	2366	2400	2071	2091
1	Dieſelben	O	O	-	0	2366	2400	2071	2091
2	richten	O	O	-	0	1906	1971	2097	2118
3	ſich	O	O	-	0	1980	2009	2093	2118
4	vielmehr	O	O	-	0	2018	2104	2096	2118
5	nach	O	O	-	0	2113	2154	2096	2118
6	den	O	O	-	0	2165	2200	2096	2116
7	Geſetzen	O	O	-	0	2209	2289	2095	2118
8	und	O	O	-	0	2298	2335	2096	2116
9	den	O	O	-	0	2346	2380	2095	2116
10	zu	O	O	-	0	2389	2401	2101	2118
11	ihrer	O	O	-	0	1837	1886	2122	2145
12	Ausführung	O	O	-	0	1906	2028	2121	2145
13	erlaſſenen	O	O	-	0	2051	2149	2121	2144
14	Anordnungen	O	O	-	0	2170	2310	2121	2145
15	(	O	O	-	0	2331	2401	2121	2145
