No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
1	Beirut	B-LOC	O	Q3820	0	920	994	2779	2802
2	,	O	O	-	0	920	994	2779	2802
3	27.	O	O	-	0	1011	1040	2780	2799
4	Dezember	O	O	-	0	1057	1163	2779	2801
5	.	O	O	-	0	1057	1163	2779	2801
0		O	O	-	0	1192	1220	2778	2796
1	Der	O	O	-	0	1192	1220	2778	2796
2	ſyriſche	O	O	-	0	1222	1320	2777	2799
3	Miniſterpräſident	O	O	-	0	1337	1518	2774	2798
4	beſtätigte	O	O	-	0	875	979	2804	2826
5	am	O	O	-	0	992	1022	2809	2823
6	Montag	O	O	-	0	1036	1106	2803	2822
7	verſchiedene	O	O	-	0	1108	1251	2801	2824
8	Gerüchte	O	O	-	0	1263	1358	2800	2822
9	,	O	O	-	0	1263	1358	2800	2822
10	die	O	O	-	0	1371	1390	2800	2818
11	ſeit	O	O	-	0	1393	1446	2799	2821
12	ſeiner	O	O	-	0	1446	1517	2798	2820
13	Rückkehr	O	O	-	0	879	973	2827	2849
14	aus	O	O	-	0	985	1020	2829	2846
15	Paris	B-LOC	O	Q90	0	1033	1080	2826	2848
16	in	O	O	-	0	1083	1125	2826	2845
17	politiſchen	O	O	-	0	1137	1240	2825	2847
18	Kreiſen	O	O	-	0	1254	1329	2824	2846
19	umliefen	O	O	-	0	1341	1437	2821	2844
20	.	O	O	-	0	1341	1437	2821	2844
0		O	O	-	0	1450	1526	2822	2843
1	Dieſen	O	O	-	0	1450	1526	2822	2843
2	Gerüchten	O	O	-	0	887	988	2851	2873
3	zufolge	O	O	-	0	1001	1074	2850	2873
4	iſt	O	O	-	0	1086	1108	2849	2872
5	die	O	O	-	0	1121	1152	2848	2867
6	Auflöſung	O	O	-	0	1174	1326	2847	2870
7	aller	O	O	-	0	1352	1423	2846	2864
8	politiſchen	O	O	-	0	1447	1476	2848	2872
9	Parteien	O	O	-	0	993	1124	2873	2897
10	mit	O	O	-	0	1149	1184	2872	2892
11	Ausnahme	O	O	-	0	1198	1297	2871	2894
12	der	O	O	-	0	1299	1352	2872	2890
13	der	O	O	-	0	1365	1396	2871	2889
14	Regierung	O	O	-	0	1410	1518	2870	2891
15	naheſtehenden	O	O	-	0	885	1028	2899	2921
16	Gruppen	O	O	-	0	1044	1135	2898	2920
17	des	O	O	-	0	1150	1181	2897	2916
18	„	O	O	-	0	1197	1323	2896	2917
19	Nationalen	O	O	-	0	1197	1323	2896	2917
20	Blockes	O	O	-	0	1337	1421	2895	2914
21	“	O	O	-	0	1337	1421	2895	2914
22	geplant	O	O	-	0	1438	1518	2894	2916
23	.	O	O	-	0	1438	1518	2894	2916
0		O	O	-	0	921	991	2923	2945
1	Ferner	O	O	-	0	921	991	2923	2945
2	kündigte	O	O	-	0	1011	1097	2921	2943
3	der	O	O	-	0	1116	1147	2921	2940
4	Miniſterpräſident	O	O	-	0	1166	1346	2919	2941
5	das	O	O	-	0	1366	1400	2919	2937
6	Verbot	O	O	-	0	1419	1518	2917	2936
7	aller	O	O	-	0	884	955	2946	2965
8	oppoſitionellen	O	O	-	0	970	1207	2944	2967
9	Zeitungen	O	O	-	0	1222	1355	2943	2965
10	an	O	O	-	0	1362	1413	2947	2961
11	,	O	O	-	0	1362	1413	2947	2961
12	da	O	O	-	0	1416	1446	2941	2963
13	dieſe	O	O	-	0	1447	1518	2941	2962
14	durch	O	O	-	0	886	939	2969	2992
15	ihre	O	O	-	0	950	990	2969	2992
16	Haltung	O	O	-	0	1003	1088	2969	2991
17	die	O	O	-	0	1101	1129	2968	2986
18	Aufbauarbeit	O	O	-	0	1143	1280	2966	2989
19	der	O	O	-	0	1292	1323	2966	2984
20	Regierung	O	O	-	0	1336	1443	2965	2987
21	behinderten	O	O	-	0	1454	1518	2964	2985
22	.	O	O	-	0	885	954	2993	3012
0		O	O	-	0	978	1086	2992	3014
1	Schließlich	O	O	-	0	978	1086	2992	3014
2	kündigte	O	O	-	0	1097	1183	2990	3013
3	der	O	O	-	0	1193	1225	2990	3009
4	Miniſterpräſident	O	O	-	0	1237	1418	2989	3011
5	für	O	O	-	0	1430	1461	2988	3009
6	dieſe	O	O	-	0	1462	1519	2987	3009
7	Woche	O	O	-	0	886	947	3016	3038
8	einen	O	O	-	0	970	1023	3016	3035
9	Rechenſchaftsbericht	O	O	-	0	1046	1245	3013	3037
10	über	O	O	-	0	1266	1312	3013	3032
11	ſeine	O	O	-	0	1334	1381	3012	3034
12	Reiſe	O	O	-	0	1403	1456	3011	3033
13	nach	O	O	-	0	1477	1519	3010	3032
14	Frankreich	B-LOC	O	Q142	0	885	992	3039	3062
15	ſowie	O	O	-	0	1008	1061	3039	3061
16	Beſprechungen	O	O	-	0	1078	1226	3038	3060
17	mit	O	O	-	0	1242	1277	3036	3056
18	der	O	O	-	0	1277	1324	3037	3062
19	türkiſchen	O	O	-	0	1341	1438	3036	3057
20	Regierung	O	O	-	0	1453	1518	3034	3056
21	in	O	O	-	0	946	967	3063	3082
22	Ankara	B-LOC	O	Q3640	0	980	1054	3063	3082
23	an	O	O	-	0	1066	1096	3068	3081
24	.	O	O	-	0	1066	1096	3068	3081
0		O	O	-	0	985	986	3094	3094
1	Verſchärfte	O	O	-	0	885	995	3107	3129
2	Einwanderungsbeſtimmungen	O	O	-	0	1008	1320	3105	3128
3	für	O	O	-	0	1320	1364	3104	3126
4	Singapur	B-LOC	O	Q334	0	1377	1484	3103	3125
5	.	O	O	-	0	1377	1484	3103	3125
0		O	O	-	0	920	1003	3135	3157
1	London	B-LOC	O	Q84	0	920	1003	3135	3157
2	,	O	O	-	0	920	1003	3135	3157
3	27.	O	O	-	0	1015	1044	3135	3155
4	Dezember	O	O	-	0	1056	1162	3135	3157
5	.	O	O	-	0	1056	1162	3135	3157
0		O	O	-	0	1186	1255	3134	3153
1	Reuter	B-ORG	O	Q2146653	0	1186	1255	3134	3153
2	berichtet	O	O	-	0	1266	1362	3133	3155
3	aus	O	O	-	0	1362	1399	3135	3151
4	Singapur	B-LOC	O	-	0	1410	1518	3132	3154
5	,	O	O	-	0	1410	1518	3132	3154
6	daß	O	O	-	0	885	920	3159	3182
7	die	O	O	-	0	937	966	3159	3178
8	Stadt	O	O	-	0	981	1042	3159	3178
9	ſeit	O	O	-	0	1058	1089	3158	3180
10	einigen	O	O	-	0	1106	1180	3158	3180
11	Monaten	O	O	-	0	1197	1289	3157	3176
12	unter	O	O	-	0	1304	1361	3156	3175
13	einer	O	O	-	0	1376	1429	3155	3175
14	wahren	O	O	-	0	1443	1518	3155	3176
15	Jnvaſion	O	O	-	0	883	1020	3182	3205
16	von	O	O	-	0	1034	1082	3185	3201
17	blinden	O	O	-	0	1097	1208	3181	3203
18	Paſſagieren	O	O	-	0	1222	1382	3180	3203
19	leidet	O	O	-	0	1389	1476	3179	3200
20	,	O	O	-	0	1389	1476	3179	3200
21	die	O	O	-	0	1490	1518	3178	3197
22	ſich	O	O	-	0	1544	1603	212	235
23	,	O	O	-	0	1544	1603	212	235
24	um	O	O	-	0	1605	1624	219	232
25	das	O	O	-	0	1635	1668	213	232
26	Einwanderungsgeſetz	O	O	-	0	1681	1899	211	234
27	zu	O	O	-	0	1910	1932	217	234
28	umgehen	O	O	-	0	1943	2040	206	233
29	,	O	O	-	0	1943	2040	206	233
30	als	O	O	-	0	2052	2081	211	230
31	Seeleute	O	O	-	0	2093	2186	209	229
32	verdingen	O	O	-	0	1545	1646	236	258
33	und	O	O	-	0	1656	1695	237	255
34	ſo	O	O	-	0	1707	1724	236	257
35	ungeſtört	O	O	-	0	1736	1830	236	258
36	an	O	O	-	0	1842	1866	241	254
37	Land	O	O	-	0	1877	1929	235	254
38	kommen	O	O	-	0	1939	2067	235	258
39	,	O	O	-	0	1939	2067	235	258
0		O	O		0	1939	2067	235	258
1	Die	O	O	-	0	1939	2067	235	258
2	britiſchen	O	O	-	0	2069	2180	234	257
3	Behörden	O	O	-	0	1545	1643	259	281
4	beabſichtigen	O	O	-	0	1661	1793	258	281
5	daher	O	O	-	0	1811	1873	258	280
6	,	O	O	-	0	1811	1873	258	280
7	das	O	O	-	0	1892	1927	258	277
8	beſtehende	O	O	-	0	1947	2065	257	280
9	Einwanderungsgeſetz	O	O	-	0	2068	2183	256	277
10	dahingehend	O	O	-	0	1673	1802	282	304
11	abzuändern	O	O	-	0	1816	1941	282	304
12	,	O	O	-	0	1816	1941	282	304
13	daß	O	O	-	0	1958	1993	282	303
14	auch	O	O	-	0	2008	2052	281	302
15	die	O	O	-	0	2066	2095	281	300
16	Mannſchaften	O	O	-	0	2109	2180	281	300
17	der	O	O	-	0	1638	1669	306	325
18	Singapur	B-LOC	O	Q334	0	1683	1787	305	328
19	anlaufenden	O	O	-	0	1804	1930	305	327
20	Schiffe	O	O	-	0	1945	2017	305	326
21	von	O	O	-	0	2033	2070	307	324
22	den	O	O	-	0	2087	2120	305	323
23	Einwanderungsbehörden	O	O	-	0	2137	2181	304	323
24	eine	O	O	-	0	1781	1822	329	348
25	beſondere	O	O	-	0	1838	1937	329	350
26	Erlaubnis	O	O	-	0	1954	2058	328	348
27	zum	O	O	-	0	2075	2118	333	350
28	Landen	O	O	-	0	2134	2182	328	346
29	haben	O	O	-	0	1591	1650	352	374
30	müſſen	O	O	-	0	1662	1738	352	374
31	.	O	O	-	0	1662	1738	352	374
0		O	O	-	0	1752	1793	352	371
1	Alle	O	O	-	0	1752	1793	352	371
2	Kapitäne	O	O	-	0	1804	1888	351	373
3	ſollen	O	O	-	0	1890	1966	352	373
4	verpflichtet	O	O	-	0	1979	2091	351	373
5	werden	O	O	-	0	2104	2181	351	371
6	,	O	O	-	0	2104	2181	351	371
7	Mannſchaftsliſten	O	O	-	0	1535	1745	375	398
8	,	O	O	-	0	1535	1745	375	398
9	insbeſondere	O	O	-	0	1750	1880	375	397
10	über	O	O	-	0	1898	1943	375	400
11	alle	O	O	-	0	1944	1998	375	402
12	aſiatiſchen	O	O	-	0	2014	2116	375	403
13	Seeleute	O	O	-	0	2133	2180	373	393
14	,	O	O	-	0	1544	1609	400	421
15	an	O	O	-	0	1609	1633	405	419
16	Bord	O	O	-	0	1644	1695	400	418
17	zu	O	O	-	0	1707	1729	405	421
18	führen	O	O	-	0	1740	1813	399	421
19	.	O	O	-	0	1740	1813	399	421
0		O	O	-	0	2048	2049	439	440
1	Tſinanfu	O	O	-	0	1545	1638	464	487
2	von	O	O	-	0	1650	1687	467	484
3	den	O	O	-	0	1699	1734	464	483
4	Japanern	B-LOC	O	Q17	0	1746	1847	464	487
5	genommen	O	O	-	0	1860	1976	468	486
6	.	O	O	-	0	1860	1976	468	486
0		O	O	-	0	1580	1657	498	522
1	Peking	B-LOC	O	Q956	0	1580	1657	498	522
2	,	O	O	-	0	1580	1657	498	522
3	27.	O	O	-	0	1667	1697	499	518
4	Dezember	O	O	-	0	1708	1815	498	522
5	.	O	O	-	0	1708	1815	498	522
0		O	O	-	0	1838	1886	498	521
1	Nach	O	O	-	0	1838	1886	498	521
2	hier	O	O	-	0	1886	1939	497	520
3	vorliegenden	O	O	-	0	1949	2080	497	520
4	Meldungen	O	O	-	0	2091	2180	496	516
5	haben	O	O	-	0	1590	1648	523	545
6	die	O	O	-	0	1660	1689	524	543
7	Japaner	O	O	-	0	1699	1787	523	545
8	bei	O	O	-	0	1799	1827	523	542
9	ihrem	O	O	-	0	1839	1898	523	545
10	Vorrücken	O	O	-	0	1908	2011	522	542
11	in	O	O	-	0	2022	2043	522	541
12	der	O	O	-	0	2055	2086	522	541
13	Provinz	O	O	-	0	2097	2180	520	543
14	Schantung	B-LOC	O	Q43407	0	1543	1659	546	569
15	,	O	O	-	0	1543	1659	546	569
16	das	O	O	-	0	1686	1720	547	566
17	ſie	O	O	-	0	1739	1771	547	568
18	vor	O	O	-	0	1798	1831	549	565
19	Weihnachten	O	O	-	0	1859	1988	546	568
20	begannen	O	O	-	0	2015	2118	546	567
21	,	O	O	-	0	2015	2118	546	567
22	den	O	O	-	0	2147	2180	545	564
23	chineſiſchen	O	O	-	0	1544	1709	570	593
24	Widerſtand	O	O	-	0	1737	1904	569	592
25	niedergeſchlagen	O	O	-	0	1929	2185	568	591
26	und	O	O	-	0	1544	1583	596	614
27	ſind	O	O	-	0	1587	1636	595	619
28	bis	O	O	-	0	1652	1684	594	613
29	zur	O	O	-	0	1699	1733	600	617
30	Provinzialhauptſtadt	O	O	-	0	1749	1967	593	617
31	Tſinan	B-LOC	O	Q170247	0	1982	2054	593	615
32	vorgerückt	O	O	-	0	2070	2178	592	615
33	,	O	O	-	0	2070	2178	592	615
34	das	O	O	-	0	1544	1578	619	638
35	ſie	O	O	-	0	1590	1613	620	642
36	am	O	O	-	0	1624	1654	619	638
37	26.	O	O	-	0	1663	1694	619	637
38	Dezember	O	O	-	0	1705	1795	618	641
39	erreichten	O	O	-	0	1796	1920	617	640
40	.	O	O	-	0	1796	1920	617	640
0		O	O	-	0	1932	1981	617	640
1	Nach	O	O	-	0	1932	1981	617	640
2	heftigen	O	O	-	0	1991	2082	616	639
3	Kämpfen	O	O	-	0	2085	2178	616	639
4	außerhalb	O	O	-	0	1539	1645	643	665
5	der	O	O	-	0	1659	1690	643	661
6	Umwallung	O	O	-	0	1704	1811	642	662
7	gelang	O	O	-	0	1814	1905	641	664
8	es	O	O	-	0	1919	1938	643	660
9	japaniſchen	O	O	-	0	1953	2068	641	663
10	Abteilungen	O	O	-	0	2081	2179	640	660
11	,	O	O	-	0	1544	1592	668	690
12	das	O	O	-	0	1596	1630	667	688
13	Nord⸗	O	O	-	0	1642	1704	667	686
14	und	O	O	-	0	1714	1752	667	686
15	Oſttor	O	O	-	0	1764	1830	666	689
16	im	O	O	-	0	1840	1866	666	685
17	Laufe	O	O	-	0	1878	1938	666	688
18	der	O	O	-	0	1948	1981	665	684
19	Nacht	O	O	-	0	1992	2049	665	688
20	zu	O	O	-	0	2060	2082	670	687
21	nehmen	O	O	-	0	2094	2178	664	687
22	.	O	O	-	0	2094	2178	664	687
0		O	O	-	0	1579	1619	695	716
1	Wie	O	O	-	0	1579	1619	695	716
2	das	O	O	-	0	1632	1666	696	716
3	japaniſche	O	O	-	0	1680	1781	695	719
4	Hauptquartier	O	O	-	0	1791	1943	693	718
5	in	O	O	-	0	1955	1976	694	714
6	Tientſin	B-LOC	O	Q11736	0	1985	2074	693	717
7	—	O	O	-	0	2092	2117	705	708
8	nach	O	O	-	0	2136	2177	694	717
9	einer	O	O	-	0	1543	1593	725	747
10	Meldung	O	O	-	0	1606	1700	725	748
11	des	O	O	-	0	1700	1744	725	746
12	japaniſchen	O	O	-	0	1758	1871	724	747
13	Nachrichtenbüros	O	O	-	0	1885	2060	722	747
14	Domei	B-ORG	O	-	0	2073	2142	722	743
15	—	B-ORG	O	-	0	2154	2178	734	737
16	bekanntgibt	O	O	-	0	1542	1670	755	778
17	,	O	O	-	0	1542	1670	755	778
18	haben	O	O	-	0	1689	1748	754	777
19	die	O	O	-	0	1770	1799	753	773
20	Japaner	B-LOC	O	-	0	1814	1902	754	777
21	am	O	O	-	0	1923	1954	759	772
22	Montag	O	O	-	0	1970	2052	752	775
23	vormittag	O	O	-	0	2074	2177	747	775
24	Tſinan	B-LOC	O	Q170247	0	1543	1644	784	808
25	eingenommen	O	O	-	0	1659	1859	783	807
26	.	O	O	-	0	1659	1859	783	807
0		O	O	-	0	1578	1614	814	834
1	Die	O	O	-	0	1578	1614	814	834
2	Chineſen	B-LOC	O	-	0	1636	1726	814	837
3	ziehen	O	O	-	0	1747	1809	813	836
4	ſich	O	O	-	0	1830	1861	813	840
5	in	O	O	-	0	1881	1902	812	837
6	ſüdlicher	O	O	-	0	1922	2009	811	834
7	Richtung	O	O	-	0	2030	2121	811	834
8	auf	O	O	-	0	2142	2176	810	833
9	Taingan	B-LOC	O	Q140631	0	1542	1666	839	861
10	zurück	O	O	-	0	1677	1750	838	860
11	.	O	O	-	0	1677	1750	838	860
0		O	O	-	0	1778	1889	837	860
1	Japaniſche	B-LOC	O	-	0	1778	1889	837	860
2	Flugzeuge	O	O	-	0	1905	2009	837	859
3	folgen	O	O	-	0	2033	2095	836	859
4	ihnen	O	O	-	0	2119	2175	835	857
5	und	O	O	-	0	1542	1580	864	883
6	fügen	O	O	-	0	1595	1652	863	887
7	ihnen	O	O	-	0	1667	1723	862	888
8	ſchwere	O	O	-	0	1738	1811	862	885
9	Verluſte	O	O	-	0	1825	1908	861	883
10	zu	O	O	-	0	1922	1950	866	883
11	.	O	O	-	0	1922	1950	866	883
0		O	O	-	0	1662	1665	919	921
1	Wieder	O	O	-	0	1538	1613	927	949
2	ein	O	O	-	0	1625	1654	929	949
3	Zwiſchenſall	O	O	-	0	1668	1792	928	952
4	in	O	O	-	0	1805	1825	928	948
5	Schanghai	B-LOC	O	Q8686	0	1838	1950	928	950
6	.	O	O	-	0	1838	1950	928	950
0		O	O	-	0	1576	1688	962	985
1	Schanghai	B-LOC	O	Q8686	0	1576	1688	962	985
2	,	O	O	-	0	1576	1688	962	985
3	27.	O	O	-	0	1699	1728	963	982
4	Dezember	O	O	-	0	1739	1845	963	985
5	.	O	O	-	0	1739	1845	963	985
0		O	O	-	0	1868	1903	962	981
1	Am	O	O	-	0	1868	1903	962	981
2	Montag	O	O	-	0	1913	1996	961	983
3	wurden	O	O	-	0	2007	2083	961	980
4	von	O	O	-	0	2095	2116	963	979
5	der	O	O	-	0	2119	2173	960	979
6	Honan⸗Brücke	B-LOC	O	-	0	1540	1683	986	1008
7	herab	O	O	-	0	1694	1749	986	1008
8	drei	O	O	-	0	1761	1801	986	1005
9	Handgranaten	O	O	-	0	1811	1958	985	1008
10	auf	O	O	-	0	1969	2002	985	1006
11	einen	O	O	-	0	2012	2067	984	1003
12	den	O	O	-	0	2079	2114	984	1003
13	Sutſchau⸗Fluß	B-LOC	O	-	0	2124	2172	984	1002
14	hinabfahrenden	O	O	-	0	1661	1821	1010	1032
15	Schleppkahn	O	O	-	0	1833	1960	1009	1031
16	geworfen	O	O	-	0	1974	2072	1008	1030
17	,	O	O	-	0	1974	2072	1008	1030
18	auf	O	O	-	0	2087	2119	1007	1028
19	dem	O	O	-	0	2133	2173	1007	1025
20	ſich	O	O	-	0	1539	1570	1033	1056
21	japaniſche	O	O	-	0	1587	1687	1033	1055
22	Soldaten	O	O	-	0	1705	1798	1033	1052
23	befanden	O	O	-	0	1816	1912	1033	1054
24	.	O	O	-	0	1816	1912	1033	1054
0		O	O	-	0	1929	1976	1031	1051
1	Eine	O	O	-	0	1929	1976	1031	1051
2	Handgranate	O	O	-	0	1994	2127	1031	1053
3	explodierte	O	O	-	0	2129	2173	1035	1052
4	und	O	O	-	0	1643	1680	1057	1076
5	verwundete	O	O	-	0	1694	1813	1056	1075
6	einen	O	O	-	0	1826	1879	1062	1075
7	Soldaten	O	O	-	0	1893	1992	1056	1074
8	.	O	O	-	0	1893	1992	1056	1074
0		O	O	-	0	1567	1605	1085	1107
1	Jn	O	O	-	0	1567	1605	1085	1107
2	japaniſchen	O	O	-	0	1618	1731	1085	1107
3	Kreiſen	O	O	-	0	1744	1820	1085	1106
4	nimmt	O	O	-	0	1834	1903	1084	1103
5	man	O	O	-	0	1916	1946	1089	1103
6	an	O	O	-	0	1948	1999	1084	1103
7	,	O	O	-	0	1948	1999	1084	1103
8	daß	O	O	-	0	2000	2048	1083	1105
9	es	O	O	-	0	2046	2076	1088	1105
10	ſich	O	O	-	0	2077	2131	1083	1104
11	bei	O	O	-	0	2131	2172	1082	1101
12	dem	O	O	-	0	1540	1580	1108	1128
13	Täter	O	O	-	0	1597	1655	1108	1128
14	um	O	O	-	0	1672	1704	1114	1127
15	einen	O	O	-	0	1721	1775	1108	1127
16	Chineſen	B-LOC	O	-	0	1793	1882	1108	1129
17	handelt	O	O	-	0	1900	1980	1107	1129
18	.	O	O	-	0	1900	1980	1107	1129
0		O	O	-	0	1998	2046	1106	1128
1	Nach	O	O	-	0	1998	2046	1106	1128
2	japaniſcher	O	O	-	0	2063	2173	1106	1128
3	Auffaſſung	O	O	-	0	1539	1653	1132	1154
4	zeigt	O	O	-	0	1666	1712	1132	1154
5	der	O	O	-	0	1726	1758	1132	1151
6	Vorfall	O	O	-	0	1769	1849	1132	1153
7	,	O	O	-	0	1769	1849	1132	1153
8	daß	O	O	-	0	1863	1898	1131	1152
9	die	O	O	-	0	1911	1939	1131	1149
10	Polizei	O	O	-	0	1953	2024	1130	1152
11	in	O	O	-	0	2037	2058	1130	1149
12	der	O	O	-	0	2072	2102	1130	1148
13	internationalen	O	O	-	0	2102	2173	1129	1148
14	Niederlaſſung	O	O	-	0	1665	1806	1154	1176
15	nicht	O	O	-	0	1823	1869	1154	1176
16	fähig	O	O	-	0	1884	1936	1154	1176
17	iſt	O	O	-	0	1952	1979	1153	1175
18	,	O	O	-	0	1952	1979	1153	1175
19	die	O	O	-	0	1995	2023	1153	1172
20	Ordnung	O	O	-	0	2040	2134	1153	1174
21	zu	O	O	-	0	2152	2173	1158	1174
22	wahren	O	O	-	0	1540	1620	1179	1200
23	.	O	O	-	0	1540	1620	1179	1200
0		O	O	-	0	1651	1736	1178	1200
1	Dadurch	O	O	-	0	1651	1736	1178	1200
2	werde	O	O	-	0	1752	1811	1178	1197
3	die	O	O	-	0	1829	1857	1178	1196
4	Rückkehr	O	O	-	0	1875	1963	1178	1199
5	zu	O	O	-	0	1980	2002	1183	1199
6	normalen	O	O	-	0	2020	2118	1177	1196
7	Zuſtänden	O	O	-	0	2123	2173	1176	1198
8	im	O	O	-	0	1628	1654	1201	1221
9	Gebiet	O	O	-	0	1669	1735	1201	1221
10	nördlich	O	O	-	0	1749	1829	1201	1223
11	des	O	O	-	0	1841	1874	1201	1220
12	Sutſchau⸗Fluſſes	B-LOC	O	-	0	1889	2062	1200	1223
13	erſchwert	O	O	-	0	2077	2172	1200	1221
14	.	O	O	-	0	2077	2172	1200	1221
0		O	O	-	0	1540	1759	1266	1290
1	Entſchädigungsſumme	O	O	-	0	1540	1759	1266	1290
2	für	O	O	-	0	1762	1812	1267	1289
3	die	O	O	-	0	1823	1857	1266	1286
4	„	O	O	-	0	1863	1948	1266	1288
5	Panay	O	O	-	0	1863	1948	1266	1288
6	“	O	O	-	0	1863	1948	1266	1288
7	noch	O	O	-	0	1949	2006	1266	1291
8	nicht	O	O	-	0	2018	2055	1265	1287
9	feſtgeſetzt	O	O	-	0	2057	2174	1265	1287
10	.	O	O	-	0	2057	2174	1265	1287
0		O	O	-	0	1575	1703	1300	1323
1	Waſhington	B-LOC	O	Q61	0	1575	1703	1300	1323
2	,	O	O	-	0	1575	1703	1300	1323
3	27.	O	O	-	0	1718	1747	1300	1320
4	Dezember	O	O	-	0	1763	1868	1300	1323
5	.	O	O	-	0	1763	1868	1300	1323
0		O	O	-	0	1884	1976	1300	1322
1	Während	O	O	-	0	1884	1976	1300	1322
2	die	O	O	-	0	1993	2022	1299	1318
3	amerikaniſche	O	O	-	0	2036	2173	1299	1320
4	Preſſe	B-ORG	O	Q73820	0	1541	1603	1324	1346
5	den	O	O	-	0	1621	1655	1324	1343
6	„Panay“⸗Zwiſchenfall	O	O	-	0	1676	1900	1323	1346
7	weiterhin	O	O	-	0	1918	2015	1323	1345
8	erörtert	O	O	-	0	2036	2119	1323	1344
9	,	O	O	-	0	2036	2119	1323	1344
10	gilt	O	O	-	0	2139	2174	1322	1344
11	dieſe	O	O	-	0	1540	1585	1347	1370
12	Angelegenheit	O	O	-	0	1600	1744	1348	1370
13	für	O	O	-	0	1759	1790	1347	1370
14	das	O	O	-	0	1803	1838	1348	1366
15	Weiße	B-LOC	O	Q142300	0	1853	1916	1347	1369
16	Haus	I-LOC	O	Q142300	0	1930	1973	1347	1368
17	als	O	O	-	0	1975	2018	1347	1365
18	erledigt	O	O	-	0	2020	2127	1346	1367
19	.	O	O	-	0	2020	2127	1346	1367
0		O	O	-	0	2138	2174	1346	1364
1	Lediglich	O	O	-	0	2138	2174	1346	1364
2	die	O	O	-	0	1619	1647	1371	1390
3	Höhe	O	O	-	0	1662	1713	1371	1393
4	der	O	O	-	0	1728	1759	1371	1390
5	von	O	O	-	0	1774	1810	1374	1390
6	Japan	B-LOC	O	Q17	0	1825	1892	1371	1393
7	zu	O	O	-	0	1907	1929	1376	1392
8	fordernden	O	O	-	0	1944	2055	1370	1392
9	Entſchädigung	O	O	-	0	2072	2174	1369	1390
10	muß	O	O	-	0	1606	1637	1400	1414
11	noch	O	O	-	0	1639	1706	1395	1416
12	feſtgeſetzt	O	O	-	0	1707	1814	1395	1416
13	werden	O	O	-	0	1829	1907	1394	1415
14	,	O	O	-	0	1829	1907	1394	1415
15	und	O	O	-	0	1922	1960	1394	1413
16	die	O	O	-	0	1976	2004	1393	1412
17	diesbezüglichen	O	O	-	0	2020	2174	1393	1414
18	Berechnungen	O	O	-	0	1540	1681	1419	1440
19	ſind	O	O	-	0	1692	1729	1418	1440
20	—	O	O	-	0	1738	1763	1428	1430
21	wie	O	O	-	0	1772	1806	1417	1436
22	Außenminiſter	O	O	-	0	1816	1967	1417	1439
23	Hull	B-PER	O	Q264297	0	1977	2041	1416	1438
24	am	O	O	-	0	2052	2082	1422	1435
25	Montag	O	O	-	0	2092	2173	1416	1437
26	erklärte	O	O	-	0	1540	1618	1442	1461
27	—	O	O	-	0	1629	1653	1453	1454
28	noch	O	O	-	0	1665	1706	1442	1463
29	nicht	O	O	-	0	1706	1765	1441	1463
30	abgeſchloſſen	O	O	-	0	1766	1912	1441	1463
31	.	O	O	-	0	1766	1912	1441	1463
0		O	O	-	0	1576	1612	1469	1489
1	Die	O	O	-	0	1576	1612	1469	1489
2	Zeitungen	O	O	-	0	1624	1715	1470	1492
3	ſprechen	O	O	-	0	1716	1819	1470	1492
4	vielfach	O	O	-	0	1831	1905	1469	1491
5	von	O	O	-	0	1915	1951	1472	1488
6	der	O	O	-	0	1964	1994	1469	1488
7	Möglichkeit	O	O	-	0	2005	2127	1460	1490
8	,	O	O	-	0	2005	2127	1460	1490
9	daß	O	O	-	0	2139	2174	1468	1489
10	neue	O	O	-	0	1540	1586	1499	1512
11	Verwicklungen	O	O	-	0	1597	1747	1493	1515
12	ſowohl	O	O	-	0	1759	1826	1493	1515
13	bei	O	O	-	0	1838	1866	1493	1511
14	dem	O	O	-	0	1879	1919	1493	1511
15	Abtransport	O	O	-	0	1932	2060	1492	1513
16	von	O	O	-	0	2072	2108	1494	1510
17	Amerikanern	O	O	-	0	2121	2174	1492	1510
18	aus	O	O	-	0	1644	1679	1519	1535
19	dem	O	O	-	0	1698	1738	1517	1535
20	neuerdings	O	O	-	0	1755	1869	1516	1537
21	in	O	O	-	0	1886	1907	1516	1535
22	die	O	O	-	0	1909	1954	1515	1534
23	japaniſche	O	O	-	0	1971	2072	1515	1537
24	Blockade	O	O	-	0	2090	2174	1514	1533
25	einbezogenen	O	O	-	0	1541	1673	1540	1562
26	Tſingtau	B-LOC	O	Q170322	0	1685	1777	1540	1567
27	als	O	O	-	0	1788	1818	1540	1558
28	auch	O	O	-	0	1830	1879	1540	1561
29	am	O	O	-	0	1883	1914	1538	1558
30	Yangtſe	B-LOC	O	-	0	1925	1996	1538	1560
31	entſtehen	O	O	-	0	1997	2108	1538	1560
32	könnten	O	O	-	0	2120	2174	1538	1557
33	,	O	O	-	0	1532	1577	1564	1585
34	wo	O	O	-	0	1589	1616	1566	1582
35	die	O	O	-	0	1628	1657	1563	1582
36	japaniſchen	O	O	-	0	1668	1782	1563	1585
37	Behörden	O	O	-	0	1793	1889	1563	1584
38	angeblich	O	O	-	0	1900	1994	1562	1584
39	ſcharfe	O	O	-	0	2005	2069	1562	1583
