No.	TOKEN	NE-TAG	NE-EMB	GND-ID	url_id	left	right	top	bottom
20	iſt	O	O	-	0	294	328	4054	4094
21	faſt	O	O	-	0	349	403	4053	4094
22	kein	O	O	-	0	424	482	4054	4089
23	Zweifel	O	O	-	0	493	618	4053	4094
24	mehr	O	O	-	0	630	715	4055	4094
25	.	O	O	-	0	630	715	4055	4094
0		O	O	-	0	750	870	4055	4089
1	Danken	O	O	-	0	750	870	4055	4089
2	Sie	O	O	-	0	73	123	4093	4127
3	Gott	O	O	-	0	145	232	4095	4135
4	;	O	O	-	0	145	232	4095	4135
5	das	O	O	-	0	263	320	4095	4130
6	Gegentheil	O	O	-	0	344	518	4096	4137
7	war	O	O	-	0	544	606	4104	4130
8	ungleich	O	O	-	0	626	752	4096	4137
9	wahrſcheinlicher	O	O	-	0	776	870	4096	4137
10	.	O	O	-	0	72	259	4132	4177
11	“	O	O	-	0	72	259	4132	4177
0		O	O	-	0	70	216	5221	5257
1	morgen	O	O	-	0	70	216	5221	5257
2	!	O	O	-	0	70	216	5221	5257
3	“	O	O	-	0	70	216	5221	5257
4	flüſterte	O	O	-	0	253	373	5224	5266
5	ſie	O	O	-	0	409	446	5227	5266
6	mit	O	O	-	0	481	534	5224	5260
7	blaſſen	O	O	-	0	560	669	5226	5266
8	Lippen	O	O	-	0	688	799	5225	5266
9	vor	O	O	-	0	820	872	5233	5259
0		O	O	-	0	122	238	4177	4219
1	Juſtine	B-PER	O	-	0	122	238	4177	4219
2	nickte	O	O	-	0	269	349	4179	4214
3	mit	O	O	-	0	380	432	4180	4214
4	vor	O	O	-	0	453	509	4185	4214
5	der	O	O	-	0	529	579	4180	4214
6	Bruſt	O	O	-	0	599	686	4181	4221
7	gefalteten	O	O	-	0	719	870	4179	4221
8	Händen	O	O	-	0	73	185	4217	4255
9	und	O	O	-	0	205	263	4221	4255
10	eine	O	O	-	0	287	347	4222	4255
11	ſchwere	O	O	-	0	369	484	4222	4262
12	Thräne	O	O	-	0	500	619	4222	4262
13	rann	O	O	-	0	639	715	4230	4256
14	ihr	O	O	-	0	736	782	4221	4262
15	über	O	O	-	0	801	871	4221	4255
16	die	O	O	-	0	73	110	4254	4293
17	hagere	O	O	-	0	131	231	4261	4303
18	Wange	O	O	-	0	253	375	4263	4303
19	.	O	O	-	0	253	375	4263	4303
0		O	O	-	0	128	199	4304	4343
1	„	O	O	-	0	128	199	4304	4343
2	Jm	O	O	-	0	128	199	4304	4343
3	Uebrigen	O	O	-	0	221	361	4305	4346
4	denken	O	O	-	0	397	502	4305	4339
5	Sie	O	O	-	0	525	584	4306	4340
6	daran	O	O	-	0	605	707	4306	4346
7	,	O	O	-	0	605	707	4306	4346
8	was	O	O	-	0	743	790	4311	4339
9	ich	O	O	-	0	793	869	4305	4344
10	Jhnen	O	O	-	0	76	164	4341	4384
11	neulich	O	O	-	0	186	291	4346	4388
12	geſagt	O	O	-	0	312	411	4346	4388
13	und	O	O	-	0	432	491	4348	4381
14	gönnen	O	O	-	0	516	630	4351	4388
15	auch	O	O	-	0	652	718	4348	4388
16	Sie	O	O	-	0	743	784	4347	4381
17	ſich	O	O	-	0	788	870	4347	4388
18	nun	O	O	-	0	77	127	4391	4418
19	Ruhe	O	O	-	0	146	230	4388	4429
20	und	O	O	-	0	251	308	4389	4422
21	Pflege	O	O	-	0	331	443	4389	4429
22	.	O	O	-	0	331	443	4389	4429
0		O	O	-	0	128	196	4429	4471
1	„	O	O	-	0	128	196	4429	4471
2	Jch	O	O	-	0	128	196	4429	4471
3	denke	O	O	-	0	219	301	4430	4464
4	auf	O	O	-	0	324	376	4431	4471
5	lange	O	O	-	0	396	482	4433	4471
6	und	O	O	-	0	504	564	4432	4465
7	tiefe	O	O	-	0	587	651	4430	4470
8	Ruhe	O	O	-	0	674	768	4431	4471
9	,	O	O	-	0	674	768	4431	4471
10	Herr	O	O	-	0	799	871	4431	4471
11	Phyſikus	B-PER	O	-	0	74	236	4466	4509
12	.	O	O	-	0	74	236	4466	4509
13	“	O	O	-	0	74	236	4466	4509
0		O	O	-	0	126	201	4513	4550
1	„	O	O	-	0	126	201	4513	4550
2	Sie	O	O	-	0	126	201	4513	4550
3	haben	O	O	-	0	222	293	4513	4554
4	ſie	O	O	-	0	296	373	4515	4554
5	nöthig	O	O	-	0	394	526	4514	4555
6	.	O	O	-	0	394	526	4514	4555
7	“	O	O	-	0	394	526	4514	4555
0		O	O	-	0	125	185	4554	4589
1	Der	O	O	-	0	125	185	4554	4589
2	alte	O	O	-	0	206	262	4557	4590
3	Mann	O	O	-	0	274	351	4557	4590
4	traf	O	O	-	0	354	445	4558	4595
5	noch	O	O	-	0	460	527	4556	4596
6	einige	O	O	-	0	538	642	4557	4597
7	Anordnungen	O	O	-	0	654	871	4556	4597
8	und	O	O	-	0	70	123	4593	4627
9	haſtete	O	O	-	0	143	246	4597	4637
10	dann	O	O	-	0	266	345	4598	4632
11	nach	O	O	-	0	376	444	4600	4639
12	Hut	O	O	-	0	467	528	4599	4638
13	und	O	O	-	0	552	610	4599	4632
14	Stock	O	O	-	0	634	727	4599	4633
15	.	O	O	-	0	634	727	4599	4633
0		O	O	-	0	772	870	4597	4639
1	„	O	O	-	0	772	870	4597	4639
2	Muß	O	O	-	0	772	870	4597	4639
3	heute	O	O	-	0	70	145	4633	4670
4	früh	O	O	-	0	185	250	4639	4681
5	nach	O	O	-	0	291	380	4640	4688
6	Hauſe	O	O	-	0	386	490	4640	4686
7	zurück	O	O	-	0	527	629	4641	4681
8	,	O	O	-	0	527	629	4641	4681
9	Maler	O	O	-	0	672	772	4640	4674
10	und	O	O	-	0	813	870	4640	4674
11	Tapezierer	O	O	-	0	70	234	4675	4720
12	anzuweiſen	O	O	-	0	255	442	4689	4722
13	.	O	O	-	0	255	442	4689	4722
0		O	O	-	0	474	685	4683	4722
1	Uebermorgen	O	O	-	0	474	685	4683	4722
2	kommt	O	O	-	0	706	797	4683	4716
3	der	O	O	-	0	800	872	4683	4715
4	von	O	O	-	0	70	124	4722	4751
5	der	O	O	-	0	162	211	4723	4756
6	Regierung	O	O	-	0	252	416	4723	4764
7	geſchickte	O	O	-	0	461	597	4724	4764
8	ſtellvertretende	O	O	-	0	640	872	4724	4763
9	Bürgermeiſter	O	O	-	0	73	295	4757	4806
10	,	O	O	-	0	73	295	4757	4806
11	und	O	O	-	0	332	390	4767	4800
12	ich	O	O	-	0	426	465	4765	4806
13	habe	O	O	-	0	502	558	4765	4804
14	mich	O	O	-	0	563	668	4765	4806
15	verpflichtet	O	O	-	0	692	871	4766	4806
16	,	O	O	-	0	692	871	4766	4806
17	ihm	O	O	-	0	70	125	4797	4838
18	drei	O	O	-	0	156	214	4806	4840
19	Stuben	O	O	-	0	237	355	4808	4841
20	in	O	O	-	0	389	421	4807	4841
21	meinem	O	O	-	0	456	579	4808	4841
22	Hauſe	O	O	-	0	609	703	4807	4846
23	zu	O	O	-	0	739	774	4817	4846
24	ver—miethen	O	O	-	0	810	870	4814	4841
25	,	O	O	-	0	73	195	4842	4888
26	die	O	O	-	0	230	275	4849	4882
27	müſſen	O	O	-	0	310	419	4850	4889
28	vorher	O	O	-	0	456	560	4848	4887
29	doch	O	O	-	0	594	660	4849	4889
30	ein	O	O	-	0	697	742	4849	4882
31	wenig	O	O	-	0	778	871	4849	4889
32	reſtaurirt	O	O	-	0	72	207	4885	4923
33	werden	O	O	-	0	222	343	4891	4931
34	,	O	O	-	0	222	343	4891	4931
35	verſteht	O	O	-	0	365	486	4891	4931
36	ſich	O	O	-	0	501	562	4890	4931
37	,	O	O	-	0	501	562	4890	4931
38	auf	O	O	-	0	584	634	4890	4929
39	meine	O	O	-	0	649	740	4891	4924
40	Koſten	O	O	-	0	753	870	4892	4929
41	!	O	O	-	0	753	870	4892	4929
0		O	O	-	0	74	134	4923	4962
1	Alſo	O	O	-	0	74	134	4923	4962
2	Gott	O	O	-	0	156	228	4930	4965
3	befohlen	O	O	-	0	258	401	4933	4973
4	,	O	O	-	0	258	401	4933	4973
5	beſte	O	O	-	0	433	507	4934	4973
6	Frau	O	O	-	0	529	619	4934	4973
7	.	O	O	-	0	529	619	4934	4973
0		O	O	-	0	662	737	4933	4966
1	Wenn	O	O	-	0	662	737	4933	4966
2	nichts	O	O	-	0	741	870	4933	4973
3	Beſonderes	O	O	-	0	71	243	4964	5007
4	vorfällt	O	O	-	0	279	406	4975	5015
5	,	O	O	-	0	279	406	4975	5015
6	iſft	O	O	-	0	441	475	4975	5015
7	mein	O	O	-	0	511	588	4975	5009
8	Beſuch	O	O	-	0	612	717	4974	5014
9	morgen	O	O	-	0	754	871	4984	5015
10	nicht	O	O	-	0	72	137	5007	5050
11	nöthig	O	O	-	0	157	263	5015	5056
12	.	O	O	-	0	157	263	5015	5056
0		O	O	-	0	302	454	5018	5052
1	Erwarten	O	O	-	0	302	454	5018	5052
2	Sie	O	O	-	0	477	536	5016	5051
3	mich	O	O	-	0	559	625	5016	5056
4	alſo	O	O	-	0	648	707	5016	5056
5	nicht	O	O	-	0	729	827	5016	5056
6	.	O	O	-	0	729	827	5016	5056
7	“	O	O	-	0	729	827	5016	5056
0		O	O	-	0	128	227	5052	5089
1	Damit	O	O	-	0	128	227	5052	5089
2	war	O	O	-	0	248	294	5065	5091
3	er	O	O	-	0	295	359	5068	5092
4	zur	O	O	-	0	380	431	5068	5104
5	Thür	O	O	-	0	453	538	5059	5100
6	hinans	O	O	-	0	560	677	5058	5098
7	.	O	O	-	0	560	677	5058	5098
0		O	O	-	0	128	239	5092	5136
1	Juſtine	B-PER	O	-	0	128	239	5092	5136
2	war	O	O	-	0	260	322	5107	5135
3	auf	O	O	-	0	344	394	5108	5139
4	einen	O	O	-	0	424	507	5101	5135
5	Stuhl	O	O	-	0	530	625	5101	5140
6	geſunken	O	O	-	0	657	792	5099	5140
7	unr	O	O	-	0	814	870	5098	5134
8	ſaß	O	O	-	0	47	99	5129	5167
9	einige	O	O	-	0	102	227	5132	5178
10	Zeit	O	O	-	0	248	312	5140	5180
11	regungslos	O	O	-	0	332	524	5143	5183
12	.	O	O	-	0	332	524	5143	5183
0		O	O	-	0	567	653	5142	5176
1	Beim	O	O	-	0	567	653	5142	5176
2	Schlagen	O	O	-	0	666	792	5142	5183
3	der	O	O	-	0	795	872	5142	5174
4	alten	O	O	-	0	49	146	5174	5207
5	Wanduhr	O	O	-	0	180	329	5180	5221
6	ſchrak	O	O	-	0	364	452	5184	5225
7	ſie	O	O	-	0	487	524	5185	5224
8	zuſammen	O	O	-	0	560	728	5184	5224
9	.	O	O	-	0	560	728	5184	5224
0		O	O	-	0	786	870	5182	5224
1	„	O	O	-	0	786	870	5182	5224
2	Alſo	O	O	-	0	786	870	5182	5224
3	—	O	O	-	0	894	915	3682	3683
4	—	O	O	-	0	918	921	3682	3683
5	—	O	O	-	0	894	1645	3682	3705
6	—	O	O	-	0	894	1645	3682	3705
7	—	O	O	-	0	894	1645	3682	3705
8	—	O	O	-	0	894	1645	3682	3705
9	—	O	O	-	0	894	1645	3682	3705
10	—	O	O	-	0	894	1645	3682	3705
11	—	O	O	-	0	929	1363	3682	3685
12	—	O	O	-	0	929	1363	3682	3685
13	—	O	O	-	0	894	1645	3682	3705
14	—	O	O	-	0	894	1645	3682	3705
15	—	O	O	-	0	894	1645	3682	3705
16	—	O	O	-	0	894	1645	3682	3705
17	—	O	O	-	0	1370	1414	3682	3684
18	—	O	O	-	0	1370	1414	3682	3684
19	—	O	O	-	0	1447	1467	3682	3683
20	—	O	O	-	0	1501	1530	3682	3683
21	—	O	O	-	0	1501	1530	3682	3683
22	—	O	O	-	0	1563	1587	3682	3683
23	—	O	O	-	0	1620	1642	3682	3683
24	ſich	O	O	-	0	910	959	3702	3743
25	hin	O	O	-	0	980	1041	3702	3742
26	,	O	O	-	0	980	1041	3702	3742
27	—	O	O	-	0	1052	1092	3720	3726
28	„	O	O	-	0	1107	1253	3711	3742
29	morgen	O	O	-	0	1107	1253	3711	3742
30	,	O	O	-	0	1107	1253	3711	3742
31	und	O	O	-	0	1274	1314	3711	3735
32	keinen	O	O	-	0	1317	1442	3701	3735
33	Tag	O	O	-	0	1454	1520	3701	3742
34	ſpäter	O	O	-	0	1543	1649	3702	3740
35	!	O	O	-	0	1543	1649	3702	3740
36	—	O	O	-	0	1660	1715	3700	3722
37	“	O	O	-	0	1660	1715	3700	3722
38	—	O	O	-	0	910	949	3763	3767
0		O	O	-	0	971	1047	3744	3784
1	Noch	O	O	-	0	971	1047	3744	3784
2	einen	O	O	-	0	1081	1141	3743	3777
3	ſchmerzlich	O	O	-	0	1145	1354	3743	3784
4	liebevollen	O	O	-	0	1380	1550	3742	3777
5	Blick	O	O	-	0	1572	1647	3742	3776
6	auf	O	O	-	0	1670	1720	3740	3779
7	den	O	O	-	0	909	964	3786	3819
8	Kranken	O	O	-	0	984	1114	3785	3820
9	warf	O	O	-	0	1136	1211	3785	3823
10	ſie	O	O	-	0	1231	1269	3785	3823
11	und	O	O	-	0	1290	1350	3786	3818
12	faßte	O	O	-	0	1365	1443	3783	3824
13	die	O	O	-	0	1457	1502	3783	3817
14	hagere	O	O	-	0	1517	1620	3785	3824
15	Hand	O	O	-	0	1633	1719	3782	3824
16	deſſelben	O	O	-	0	909	1058	3827	3866
17	,	O	O	-	0	909	1058	3827	3866
18	die	O	O	-	0	1094	1139	3827	3861
19	kraftlos	O	O	-	0	1175	1298	3826	3864
20	auf	O	O	-	0	1335	1387	3826	3863
21	der	O	O	-	0	1421	1469	3826	3859
22	Bettdecke	O	O	-	0	1490	1632	3825	3860
23	lag	O	O	-	0	1655	1719	3825	3865
24	;	O	O	-	0	1655	1719	3825	3865
25	dann	O	O	-	0	908	987	3869	3903
26	ſchluchzte	O	O	-	0	1019	1163	3869	3909
27	ſie	O	O	-	0	1196	1231	3869	3909
28	aus	O	O	-	0	1265	1323	3871	3902
29	ſchmerzbelaſteter	O	O	-	0	1351	1612	3866	3908
30	Bruſt	O	O	-	0	1634	1720	3867	3905
31	einmal	O	O	-	0	911	1018	3911	3945
32	tief	O	O	-	0	1039	1089	3910	3950
33	auf	O	O	-	0	1111	1170	3910	3950
34	,	O	O	-	0	1111	1170	3910	3950
35	preßte	O	O	-	0	1192	1290	3909	3949
36	aber	O	O	-	0	1319	1388	3909	3943
37	ſogleich	O	O	-	0	1410	1522	3908	3950
38	die	O	O	-	0	1545	1591	3909	3942
39	Lippen	O	O	-	0	1611	1720	3909	3949
40	feſt	O	O	-	0	909	960	3952	3990
41	auf.einander	O	O	-	0	1002	1062	3952	3990
42	und	O	O	-	0	1273	1332	3951	3985
43	verließ	O	O	-	0	1369	1476	3950	3990
44	lautlos	O	O	-	0	1517	1630	3951	3985
45	das	O	O	-	0	1662	1719	3950	3983
46	Zimmer	O	O	-	0	909	1044	3994	4033
47	.	O	O	-	0	909	1044	3994	4033
0		O	O	-	0	971	1034	4044	4079
1	Der	O	O	-	0	971	1034	4044	4079
2	Reſt	O	O	-	0	1055	1124	4044	4083
3	des	O	O	-	0	1136	1190	4044	4078
4	Tages	O	O	-	0	1209	1312	4044	4083
5	verfloß	O	O	-	0	1329	1439	4042	4082
6	der	O	O	-	0	1455	1503	4044	4076
7	unglücklichen	O	O	-	0	1516	1720	4042	4083
8	Frau	O	O	-	0	909	990	4086	4126
9	unter	O	O	-	0	1025	1109	4089	4119
10	fieberhaft	O	O	-	0	1143	1294	4085	4126
11	haftender	O	O	-	0	1325	1472	4085	4125
12	Arbeit	O	O	-	0	1504	1612	4084	4119
13	.	O	O	-	0	1504	1612	4084	4119
0		O	O	-	0	1654	1720	4084	4118
1	Wie	O	O	-	0	1654	1720	4084	4118
2	ein	O	O	-	0	911	956	4128	4162
3	ehrliebender	O	O	-	0	978	1172	4127	4168
4	Dienſtbote	O	O	-	0	1193	1374	4127	4167
5	,	O	O	-	0	1193	1374	4127	4167
6	der	O	O	-	0	1406	1455	4127	4160
7	ein	O	O	-	0	1481	1526	4127	4160
8	Haus	O	O	-	0	1547	1635	4127	4166
9	ver⸗läßt	O	O	-	0	1658	1719	4132	4159
10	,	O	O	-	0	909	981	4170	4209
11	um	O	O	-	0	1017	1066	4179	4203
12	in	O	O	-	0	1098	1128	4169	4202
13	einen	O	O	-	0	1160	1243	4169	4203
14	anderen	O	O	-	0	1277	1402	4169	4202
15	Dienſtkreis	O	O	-	0	1424	1600	4168	4209
16	einzu—treten	O	O	-	0	1624	1718	4168	4208
17	,	O	O	-	0	909	1008	4214	4251
18	ſäuberte	O	O	-	0	1029	1156	4210	4248
19	ſie	O	O	-	0	1178	1215	4211	4250
20	ihre	O	O	-	0	1236	1297	4211	4251
21	ganze	O	O	-	0	1320	1410	4219	4251
22	kleine	O	O	-	0	1432	1517	4209	4244
23	Wirthſchaft	O	O	-	0	1538	1720	4208	4251
24	von	O	O	-	0	910	968	4261	4287
25	Grund	O	O	-	0	1004	1108	4252	4288
26	aus	O	O	-	0	1145	1203	4255	4286
27	—	O	O	-	0	1240	1279	4271	4276
28	unter	O	O	-	0	1316	1399	4253	4286
29	heißen	O	O	-	0	1434	1535	4251	4291
30	Thränen	O	O	-	0	1571	1719	4251	4291
31	,	O	O	-	0	1571	1719	4251	4291
32	deren	O	O	-	0	910	994	4296	4329
33	fallende	O	O	-	0	1028	1152	4294	4333
34	Tropfen	O	O	-	0	1184	1317	4294	4332
35	den	O	O	-	0	1350	1404	4294	4327
36	Glanz	O	O	-	0	1440	1537	4293	4333
37	des	O	O	-	0	1569	1622	4294	4327
38	eben	O	O	-	0	1652	1720	4293	4326
39	geputzten	O	O	-	0	911	1051	4340	4377
40	Kupfergeſchirrs	O	O	-	0	1082	1330	4335	4377
41	nur	O	O	-	0	1363	1418	4345	4370
42	allzu	O	O	-	0	1450	1525	4335	4377
43	oft	O	O	-	0	1553	1595	4335	4368
44	wieder	O	O	-	0	1618	1720	4335	4369
45	trübten	O	O	-	0	910	1031	4378	4412
46	.	O	O	-	0	910	1031	4378	4412
0		O	O	-	0	971	1108	4427	4461
1	Derüber	O	O	-	0	971	1108	4427	4461
2	brach	O	O	-	0	1139	1219	4425	4463
3	der	O	O	-	0	1248	1297	4426	4460
4	Abend	O	O	-	0	1320	1420	4425	4460
5	ein	O	O	-	0	1444	1497	4428	4465
6	,	O	O	-	0	1444	1497	4428	4465
7	und	O	O	-	0	1519	1578	4426	4460
8	es	O	O	-	0	1602	1635	4430	4461
9	war	O	O	-	0	1658	1719	4433	4459
10	noch	O	O	-	0	910	976	4469	4508
11	ſo	O	O	-	0	1010	1038	4469	4508
12	viel	O	O	-	0	1070	1128	4467	4501
13	—	O	O	-	0	1149	1187	4486	4491
14	ſo	O	O	-	0	1212	1239	4467	4506
15	viel	O	O	-	0	1263	1321	4467	4501
16	zu	O	O	-	0	1343	1378	4476	4507
17	thun	O	O	-	0	1400	1483	4467	4507
18	!	O	O	-	0	1400	1483	4467	4507
0		O	O	-	0	1505	1545	4486	4492
1	—	O	O	-	0	1505	1545	4486	4492
0		O	O	-	0	1567	1610	4467	4504
1	Oft	O	O	-	0	1567	1610	4467	4504
2	blieb	O	O	-	0	1612	1718	4467	4502
3	die	O	O	-	0	910	955	4511	4544
4	Unglückliche	O	O	-	0	986	1173	4509	4550
5	mitten	O	O	-	0	1211	1311	4509	4543
6	im	O	O	-	0	1348	1388	4509	4542
7	Werk	O	O	-	0	1418	1500	4509	4543
8	ſtehen	O	O	-	0	1532	1625	4510	4548
9	und	O	O	-	0	1661	1718	4510	4543
10	faßte	O	O	-	0	910	998	4552	4592
11	,	O	O	-	0	910	998	4552	4592
12	wie	O	O	-	0	1030	1084	4552	4585
13	um	O	O	-	0	1115	1163	4561	4584
14	ſich	O	O	-	0	1191	1239	4551	4591
15	auf	O	O	-	0	1264	1315	4550	4589
16	alles	O	O	-	0	1338	1412	4552	4585
17	noch	O	O	-	0	1434	1499	4551	4592
18	Fehlende	O	O	-	0	1523	1667	4551	4592
19	ſo	O	O	-	0	1690	1717	4551	4590
20	beſſer	O	O	-	0	910	997	4594	4633
21	zu	O	O	-	0	1039	1073	4603	4633
22	beſinnen	O	O	-	0	1117	1259	4594	4633
23	,	O	O	-	0	1117	1259	4594	4633
24	mit	O	O	-	0	1296	1348	4593	4626
25	beiden	O	O	-	0	1384	1482	4592	4627
26	Händen	O	O	-	0	1516	1639	4593	4629
27	die	O	O	-	0	1673	1717	4593	4627
28	klopfenden	O	O	-	0	911	1076	4635	4674
29	Schläfen	O	O	-	0	1112	1263	4634	4674
30	.	O	O	-	0	1112	1263	4634	4674
0		O	O	-	0	1305	1352	4634	4672
1	Ja	O	O	-	0	1305	1352	4634	4672
2	recht	O	O	-	0	1387	1470	4635	4674
3	!	O	O	-	0	1387	1470	4635	4674
4	es	O	O	-	0	1507	1540	4638	4669
5	mußt	O	O	-	0	1573	1654	4636	4674
6	ja	O	O	-	0	1689	1717	4635	4674
7	für	O	O	-	0	910	958	4677	4716
8	ſtellvertretende	O	O	-	0	979	1213	4677	4717
9	Pflege	O	O	-	0	1235	1339	4676	4717
10	geſorgt	O	O	-	0	1362	1470	4676	4717
11	werden	O	O	-	0	1492	1623	4677	4711
12	!	O	O	-	0	1492	1623	4677	4711
0		O	O	-	0	1656	1719	4677	4711
1	Vor	O	O	-	0	1656	1719	4677	4711
2	allen	O	O	-	0	912	986	4721	4753
3	Dingen	O	O	-	0	1009	1144	4719	4759
4	!	O	O	-	0	1009	1144	4719	4759
0		O	O	-	0	972	1085	4767	4802
1	Müden	O	O	-	0	972	1085	4767	4802
2	Schrittes	O	O	-	0	1122	1268	4767	4807
3	ging	O	O	-	0	1305	1374	4766	4809
4	ſie	O	O	-	0	1411	1445	4766	4805
5	den	O	O	-	0	1476	1530	4766	4801
6	Weg	O	O	-	0	1562	1637	4767	4809
7	zur	O	O	-	0	1668	1719	4776	4808
8	Stadt	O	O	-	0	912	1006	4809	4843
9	hinab	O	O	-	0	1027	1114	4809	4849
10	bis	O	O	-	0	1137	1186	4809	4843
11	zu	O	O	-	0	1210	1244	4817	4847
12	einer	O	O	-	0	1268	1344	4808	4842
13	Hütte	O	O	-	0	1364	1460	4809	4849
14	,	O	O	-	0	1364	1460	4809	4849
15	wo	O	O	-	0	1488	1534	4816	4842
16	eine	O	O	-	0	1558	1618	4809	4843
17	arme	O	O	-	0	1641	1717	4818	4842
18	Wittwe	O	O	-	0	909	1028	4851	4885
19	wohnte	O	O	-	0	1050	1173	4851	4890
20	,	O	O	-	0	1050	1173	4851	4890
21	die	O	O	-	0	1195	1241	4850	4883
22	ſich	O	O	-	0	1264	1312	4850	4890
23	gern	O	O	-	0	1336	1404	4859	4890
24	auf	O	O	-	0	1426	1477	4849	4888
25	Krankenpflege	O	O	-	0	1496	1717	4852	4890
26	und	O	O	-	0	910	968	4894	4927
27	Nachtwachen	O	O	-	0	1001	1204	4893	4933
28	dingen	O	O	-	0	1236	1342	4892	4932
29	ließ	O	O	-	0	1374	1440	4891	4929
30	.	O	O	-	0	1374	1440	4891	4929
0		O	O	-	0	1484	1542	4893	4927
1	Die	O	O	-	0	1484	1542	4893	4927
2	warb	O	O	-	0	1575	1637	4900	4926
3	ſie	O	O	-	0	1638	1716	4893	4931
4	zur	O	O	-	0	910	961	4944	4974
5	Pflege	O	O	-	0	987	1094	4935	4981
6	des	O	O	-	0	1126	1180	4935	4968
7	Mannes	O	O	-	0	1214	1350	4934	4967
8	auf	O	O	-	0	1383	1432	4933	4972
9	zwei	O	O	-	0	1454	1523	4935	4974
10	Tage	O	O	-	0	1546	1638	4935	4975
11	,	O	O	-	0	1546	1638	4935	4975
12	„	O	O	-	0	1664	1717	4935	4973
13	da	O	O	-	0	1664	1717	4935	4973
14	ſie	O	O	-	0	912	947	4977	5016
15	eine	O	O	-	0	970	1030	4985	5010
16	nothwendige	O	O	-	0	1052	1253	4974	5016
17	Reiſe	O	O	-	0	1276	1358	4975	5013
18	in	O	O	-	0	1381	1410	4976	5009
19	eine	O	O	-	0	1432	1491	4976	5008
20	Nachbarſtadt	O	O	-	0	1514	1717	4976	5016
21	machen	O	O	-	0	912	1024	5018	5056
22	müſfe	O	O	-	0	1046	1144	5018	5056
23	,	O	O	-	0	1046	1144	5018	5056
24	um	O	O	-	0	1165	1215	5027	5050
25	ein	O	O	-	0	1231	1277	5017	5051
26	Heilmittel	O	O	-	0	1290	1448	5017	5056
27	für	O	O	-	0	1463	1509	5016	5055
28	ihren	O	O	-	0	1524	1604	5017	5056
29	Mann	O	O	-	0	1619	1716	5019	5051
30	zu	O	O	-	0	910	945	5069	5098
31	holen	O	O	-	0	966	1082	5059	5098
32	“	O	O	-	0	966	1082	5059	5098
33	,	O	O	-	0	966	1082	5059	5098
34	unterwies	O	O	-	0	1103	1261	5058	5093
35	ſie	O	O	-	0	1284	1319	5060	5098
36	über	O	O	-	0	1341	1411	5059	5093
37	alles	O	O	-	0	1425	1498	5060	5092
38	Erforderliche	O	O	-	0	1515	1717	5059	5098
39	und	O	O	-	0	911	968	5101	5134
40	gab	O	O	-	0	1003	1057	5102	5146
41	ihr	O	O	-	0	1073	1135	5093	5141
42	den	O	O	-	0	1164	1219	5103	5134
43	üblichen	O	O	-	0	1252	1380	5101	5142
44	Lohn	O	O	-	0	1412	1491	5100	5141
45	im	O	O	-	0	1524	1563	5101	5134
46	Voraus	O	O	-	0	1586	1716	5101	5135
47	.	O	O	-	0	1586	1716	5101	5135
0		O	O	-	0	911	1030	5143	5181
1	Darauf	O	O	-	0	911	1030	5143	5181
2	kehrte	O	O	-	0	1061	1150	5143	5183
3	ſie	O	O	-	0	1182	1217	5143	5182
4	ſchwankenden	O	O	-	0	1241	1454	5142	5183
5	Ganges	O	O	-	0	1477	1614	5143	5183
6	,	O	O	-	0	1477	1614	5143	5183
7	kaum	O	O	-	0	1637	1716	5144	5176
8	fähig	O	O	-	0	910	989	5183	5224
9	ſich	O	O	-	0	1032	1080	5185	5224
10	aufrecht	O	O	-	0	1118	1241	5185	5223
11	zu	O	O	-	0	1277	1311	5194	5224
12	erhalten	O	O	-	0	1345	1480	5185	5224
13	,	O	O	-	0	1345	1480	5185	5224
14	nach	O	O	-	0	1521	1587	5185	5224
15	Hauſe	O	O	-	0	1623	1716	5184	5222
16	zurück	O	O	-	0	909	1039	5220	5266
17	.	O	O	-	0	909	1039	5220	5266
0		O	O	-	0	1055	1114	5225	5260
1	Die	O	O	-	0	1055	1114	5225	5260
2	Frau	O	O	-	0	1149	1231	5220	5267
3	am	O	O	-	0	1278	1306	5220	5259
4	ſollte	O	O	-	0	1309	1429	5220	5265
5	andern	O	O	-	0	1461	1569	5220	5260
6	Morgen	O	O	-	0	1579	1718	5220	5267
7	hei	O	O	-	0	1764	1803	3698	3732
8	Tagesgrauen	O	O	-	0	1835	2050	3699	3739
9	ihre	O	O	-	0	2084	2144	3697	3739
10	Stelle	O	O	-	0	2178	2273	3699	3733
11	am	O	O	-	0	2306	2352	3708	3733
12	Krankenbett	O	O	-	0	2383	2573	3698	3733
13	einnehmen	O	O	-	0	1764	1934	3739	3779
14	.	O	O	-	0	1764	1934	3739	3779
0		O	O	-	0	1818	1865	3781	3819
1	Jn	O	O	-	0	1818	1865	3781	3819
2	ihrem	O	O	-	0	1902	1990	3781	3819
3	ſtillen	O	O	-	0	2026	2117	3780	3821
4	Zimmer	O	O	-	0	2152	2281	3781	3822
5	angelangt	O	O	-	0	2302	2467	3783	3823
6	,	O	O	-	0	2302	2467	3783	3823
7	ruhte	O	O	-	0	2489	2570	3784	3823
8	die	O	O	-	0	1764	1803	3823	3857
9	heroiſche	O	O	-	0	1839	1974	3822	3864
10	Frau	O	O	-	0	2006	2089	3824	3863
11	einige	O	O	-	0	2112	2205	3824	3864
